,County Name,State,Date,Cases,Deaths,Series_Complete_Yes,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct,Booster_Doses_Vax_Pct
1031984,Lenawee County,MI,2021-12-21,17208,240,49254,50.0,53.4,36.8
1031985,Livingston County,MI,2021-12-21,31806,339,110214,57.4,59.8,39.1
1031986,Luce County,MI,2021-12-21,990,5,2665,42.8,45.9,44.1
1031987,Mackinac County,MI,2021-12-21,1652,18,7786,72.1,80.1,38.3
1031988,Macomb County,MI,2021-12-21,155836,3095,471436,53.9,56.4,35.2
1031989,Manistee County,MI,2021-12-21,2439,55,14073,57.3,59.7,48.6
1031990,Marquette County,MI,2021-12-21,8893,94,40752,61.1,64.8,40.7
1031991,Mason County,MI,2021-12-21,4657,64,16800,57.6,60.0,49.1
1031992,Mecosta County,MI,2021-12-21,6234,80,17223,39.6,40.9,44.5
1031993,Menominee County,MI,2021-12-21,4131,60,15374,67.5,75.6,28.1
1031994,Midland County,MI,2021-12-21,13156,176,46611,56.1,59.2,41.4
1031995,Missaukee County,MI,2021-12-21,2202,45,6998,46.3,47.9,42.0
1031996,Monroe County,MI,2021-12-21,26188,360,80339,53.4,58.7,32.9
1031997,Montcalm County,MI,2021-12-21,11389,158,25574,40.0,41.3,40.3
1031998,Montmorency County,MI,2021-12-21,1328,39,4882,52.3,54.9,45.0
1031999,Muskegon County,MI,2021-12-21,28596,494,89999,51.9,53.5,43.0
1032000,Newaygo County,MI,2021-12-21,8611,124,20727,42.3,43.5,41.4
1032001,Oakland County,MI,2021-12-21,186800,3005,791498,62.9,67.0,39.4
1032002,Oceana County,MI,2021-12-21,4854,82,13615,51.4,53.1,42.3
1032003,Ogemaw County,MI,2021-12-21,3268,80,9083,43.3,45.4,40.2
1032004,Ontonagon County,MI,2021-12-21,732,26,3843,67.2,72.6,48.6
1032005,Osceola County,MI,2021-12-21,3828,55,9382,40.0,41.7,44.1
1032006,Oscoda County,MI,2021-12-21,1157,49,3327,40.4,44.0,41.4
1032007,Otsego County,MI,2021-12-21,4214,76,13034,52.8,55.9,43.6
1032008,Ottawa County,MI,2021-12-21,54051,622,158359,54.3,56.8,42.8
1032009,Presque Isle County,MI,2021-12-21,1716,50,7272,57.8,60.2,46.5
1032010,Roscommon County,MI,2021-12-21,3567,98,12991,54.1,57.2,49.2
1032011,Saginaw County,MI,2021-12-21,34861,757,95354,50.0,52.5,42.0
1032012,Sanilac County,MI,2021-12-21,6625,160,16797,40.8,43.0,42.5
1032013,Schoolcraft County,MI,2021-12-21,1172,7,4353,53.8,55.4,46.1
1032014,Shiawassee County,MI,2021-12-21,12337,174,33216,48.8,51.4,43.3
1032015,St. Clair County,MI,2021-12-21,29479,619,75422,47.4,49.9,36.1
1032016,St. Joseph County,MI,2021-12-21,10650,152,26146,42.9,45.5,37.7
1032017,Tuscola County,MI,2021-12-21,9771,231,22913,43.9,46.3,43.5
1032018,Van Buren County,MI,2021-12-21,12335,195,40506,53.5,55.3,40.0
1032019,Washtenaw County,MI,2021-12-21,42982,382,248989,67.7,72.1,40.6
1032020,Wayne County,MI,2021-12-21,255129,6262,881337,50.4,55.0,32.2
1032021,Wexford County,MI,2021-12-21,4961,83,16446,48.9,50.8,43.7
1032022,Aitkin County,MN,2021-12-21,2398,53,9033,56.9,61.0,53.5
1032023,Anoka County,MN,2021-12-21,69548,641,196147,55.0,58.9,41.0
1032024,Becker County,MN,2021-12-21,6547,79,17739,51.5,56.6,45.7
1032025,Beltrami County,MN,2021-12-21,8635,106,28895,61.2,69.6,37.9
1032026,Benton County,MN,2021-12-21,9843,136,16263,39.8,43.2,47.2
1032027,Big Stone County,MN,2021-12-21,1001,7,3008,60.3,63.8,45.4
1032028,Blue Earth County,MN,2021-12-21,12454,76,38931,57.5,61.2,43.5
1032029,Brown County,MN,2021-12-21,4960,65,15730,62.9,66.0,47.4
1032030,Carlton County,MN,2021-12-21,5970,80,21956,61.2,65.8,49.3
1032031,Carver County,MN,2021-12-21,18170,81,66654,63.4,68.1,43.2
1032032,Cass County,MN,2021-12-21,5295,60,15802,53.1,59.4,49.8
1032033,Chippewa County,MN,2021-12-21,2321,43,5906,50.1,53.7,51.8
1032034,Chisago County,MN,2021-12-21,10781,94,30575,54.0,58.5,39.0
1032035,Clay County,MN,2021-12-21,12903,111,35851,55.8,69.5,29.1
1032036,Clearwater County,MN,2021-12-21,1673,24,3531,40.0,42.9,41.8
1032037,Cook County,MN,2021-12-21,338,1,4246,77.7,83.3,52.6
1032038,Cottonwood County,MN,2021-12-21,2436,33,5937,53.0,56.6,45.7
1032039,Crow Wing County,MN,2021-12-21,11960,134,35086,53.9,58.0,49.1
1032040,Dakota County,MN,2021-12-21,73590,628,279712,65.2,70.4,43.9
1032041,Dodge County,MN,2021-12-21,3903,13,11986,57.3,60.3,46.6
1032042,Douglas County,MN,2021-12-21,8400,102,20799,54.5,58.7,51.4
1032043,Faribault County,MN,2021-12-21,2783,38,7519,55.1,58.3,45.6
1032044,Fillmore County,MN,2021-12-21,3362,15,13728,65.2,70.6,40.7
1032045,Freeborn County,MN,2021-12-21,6171,51,16422,54.2,57.6,47.2
1032046,Goodhue County,MN,2021-12-21,8983,106,29244,63.1,67.5,49.0
1032047,Grant County,MN,2021-12-21,1102,12,3119,52.2,55.6,45.1
1032048,Hennepin County,MN,2021-12-21,193486,2126,885767,70.0,76.1,43.6
1032049,Houston County,MN,2021-12-21,3007,17,10620,57.1,66.7,21.8
1032050,Hubbard County,MN,2021-12-21,3737,51,9716,45.2,49.2,53.0
1032051,Isanti County,MN,2021-12-21,7700,93,16305,40.2,43.8,42.3
1032052,Itasca County,MN,2021-12-21,8315,109,24370,54.0,57.8,52.0
1032053,Jackson County,MN,2021-12-21,1698,16,4775,48.5,52.5,46.4
1032054,Kandiyohi County,MN,2021-12-21,10410,115,21881,50.7,54.7,46.0
1032055,Kittson County,MN,2021-12-21,844,23,2396,55.7,62.8,43.8
1032056,Koochiching County,MN,2021-12-21,1955,29,6874,56.2,59.2,50.4
1032057,Lac qui Parle County,MN,2021-12-21,1307,26,3708,56.0,58.9,53.1
1032058,Lake County,MN,2021-12-21,1456,26,6834,64.2,67.1,52.8
1032059,Lake of the Woods County,MN,2021-12-21,556,5,1978,52.9,56.3,45.8
1032060,Le Sueur County,MN,2021-12-21,4975,40,13165,45.6,49.1,56.9
1032061,Lincoln County,MN,2021-12-21,930,5,2873,50.9,53.2,47.1
1032062,Lyon County,MN,2021-12-21,5525,64,13677,53.7,57.3,38.5
1032063,Mahnomen County,MN,2021-12-21,1144,15,3109,56.3,63.7,39.2
1032064,Marshall County,MN,2021-12-21,1633,23,4505,48.3,52.5,36.8
1032065,Martin County,MN,2021-12-21,4134,50,10418,52.9,56.0,48.9
1032066,McLeod County,MN,2021-12-21,7738,88,19592,54.6,58.7,38.6
1032067,Meeker County,MN,2021-12-21,4648,65,10434,44.9,48.2,45.8
1032068,Mille Lacs County,MN,2021-12-21,5717,88,14273,54.3,59.1,35.4
1032069,Morrison County,MN,2021-12-21,7073,84,15289,45.8,52.0,45.8
1032070,Mower County,MN,2021-12-21,7774,52,23466,58.6,62.5,42.9
1032071,Murray County,MN,2021-12-21,1589,13,4259,52.0,55.7,50.6
1032072,Nicollet County,MN,2021-12-21,5616,61,20424,59.6,63.3,49.8
1032073,Nobles County,MN,2021-12-21,5400,56,12506,57.8,62.0,37.7
1032074,Norman County,MN,2021-12-21,1084,10,3675,57.6,63.3,41.8
1032075,Olmsted County,MN,2021-12-21,24259,137,115230,72.8,78.0,54.8
1032076,Otter Tail County,MN,2021-12-21,10410,140,28228,48.1,52.4,52.1
1032077,Pennington County,MN,2021-12-21,2641,31,7209,51.1,51.8,42.2
1032078,Pine County,MN,2021-12-21,5565,47,13712,46.4,50.1,45.0
1032079,Pipestone County,MN,2021-12-21,1591,30,4721,51.7,55.1,42.8
1032080,Polk County,MN,2021-12-21,6294,91,17216,54.9,62.2,34.2
1032081,Pope County,MN,2021-12-21,2246,13,6054,53.8,58.0,50.4
1032082,Ramsey County,MN,2021-12-21,80650,1103,368313,66.9,72.8,41.8
1032083,Red Lake County,MN,2021-12-21,731,11,2179,53.7,58.7,34.3
1032084,Redwood County,MN,2021-12-21,2988,48,7768,51.2,53.8,44.8
1032085,Renville County,MN,2021-12-21,2834,52,7571,52.0,55.4,42.7
1032086,Rice County,MN,2021-12-21,12290,147,40133,59.9,63.6,42.4
1032087,Rock County,MN,2021-12-21,1827,32,4799,51.5,58.3,37.6
1032088,Roseau County,MN,2021-12-21,3366,34,7443,49.1,53.1,36.4
1032089,Scott County,MN,2021-12-21,28212,202,97102,65.2,70.1,38.2
1032090,Sherburne County,MN,2021-12-21,20506,146,41501,42.7,46.4,40.8
1032091,Sibley County,MN,2021-12-21,2746,20,6866,46.2,49.3,47.3
1032092,St. Louis County,MN,2021-12-21,32124,441,126868,63.7,69.6,49.5
1032093,Stearns County,MN,2021-12-21,36313,303,88649,55.0,59.2,38.6
1032094,Steele County,MN,2021-12-21,7411,39,21098,57.6,61.3,47.5
1032095,Stevens County,MN,2021-12-21,1834,11,5380,54.9,58.4,43.4
1032096,Swift County,MN,2021-12-21,1818,29,5077,54.8,58.8,48.4
1032097,Todd County,MN,2021-12-21,5203,49,9867,40.0,42.7,46.5
1032098,Traverse County,MN,2021-12-21,626,8,1959,60.1,65.3,43.2
1032099,Wabasha County,MN,2021-12-21,4045,12,15053,69.6,76.1,44.7
1032100,Wadena County,MN,2021-12-21,3187,43,6459,47.2,51.0,43.2
1032101,Waseca County,MN,2021-12-21,4205,34,10075,54.1,57.4,46.0
1032102,Washington County,MN,2021-12-21,44363,392,173477,66.1,71.4,45.5
1032103,Watonwan County,MN,2021-12-21,2133,21,5955,54.6,57.6,44.5
1032104,Wilkin County,MN,2021-12-21,1277,17,3240,52.2,61.4,29.8
1032105,Winona County,MN,2021-12-21,8070,61,31184,61.8,67.5,43.2
1032106,Wright County,MN,2021-12-21,27949,248,70969,51.3,54.5,36.8
1032107,Yellow Medicine County,MN,2021-12-21,1983,25,5272,54.3,57.7,42.4
1032108,Adair County,MO,2021-12-21,4004,48,10896,43.0,49.2,35.8
1032109,Andrew County,MO,2021-12-21,3356,41,6176,34.9,39.3,40.3
1032110,Atchison County,MO,2021-12-21,932,18,2739,53.3,61.2,34.5
1032111,Audrain County,MO,2021-12-21,4361,82,9083,35.8,40.8,28.9
1032112,Barry County,MO,2021-12-21,4844,93,14989,41.9,49.2,27.8
1032113,Barton County,MO,2021-12-21,1956,40,3741,31.8,36.5,27.8
1032114,Bates County,MO,2021-12-21,2650,62,5979,37.0,41.8,33.1
1032115,Benton County,MO,2021-12-21,2953,71,8797,45.2,51.3,34.1
1032116,Bollinger County,MO,2021-12-21,1979,35,3814,31.4,35.4,26.0
1032117,Boone County,MO,2021-12-21,27628,196,104687,58.0,68.1,32.0
1032118,Buchanan County,MO,2021-12-21,15903,252,31756,36.3,41.9,31.7
1032119,Butler County,MO,2021-12-21,7309,131,13738,32.3,38.2,24.5
1032120,Caldwell County,MO,2021-12-21,1313,26,3364,37.3,42.0,32.3
1032121,Callaway County,MO,2021-12-21,8485,98,19915,44.5,50.7,32.4
1032122,Camden County,MO,2021-12-21,6904,150,19760,42.7,48.7,36.3
1032123,Cape Girardeau County,MO,2021-12-21,13707,204,36179,45.9,52.1,28.7
1032124,Carroll County,MO,2021-12-21,1623,39,4104,47.3,52.1,31.2
1032125,Carter County,MO,2021-12-21,1165,18,1862,31.1,37.7,28.4
1032126,Cass County,MO,2021-12-21,16777,220,51294,48.5,56.8,32.6
1032127,Cedar County,MO,2021-12-21,2036,42,4407,30.7,34.4,36.2
1032128,Chariton County,MO,2021-12-21,1265,32,2670,36.0,40.5,38.8
1032129,Christian County,MO,2021-12-21,14580,206,38670,43.6,49.5,28.9
1032130,Clark County,MO,2021-12-21,1243,28,1967,28.9,34.2,35.0
1032131,Clay County,MO,2021-12-21,17975,268,126720,50.7,58.2,37.0
1032132,Clinton County,MO,2021-12-21,3474,99,9191,45.1,52.0,32.6
1032133,Cole County,MO,2021-12-21,14403,234,38570,50.3,57.2,32.5
1032134,Cooper County,MO,2021-12-21,3171,54,7315,41.3,46.7,33.4
1032135,Crawford County,MO,2021-12-21,4044,78,7474,31.2,35.4,32.3
1032136,Dade County,MO,2021-12-21,968,38,3158,41.8,46.8,31.6
1032137,Dallas County,MO,2021-12-21,2589,58,5632,33.4,38.3,31.3
1032138,Daviess County,MO,2021-12-21,1254,17,2543,30.7,34.3,36.3
1032139,DeKalb County,MO,2021-12-21,1693,37,3365,26.8,30.0,32.5
1032140,Dent County,MO,2021-12-21,2264,63,4662,29.9,34.6,30.3
1032141,Douglas County,MO,2021-12-21,1900,65,3060,23.2,25.9,31.2
1032142,Dunklin County,MO,2021-12-21,4805,93,10201,35.0,41.1,22.2
1032143,Franklin County,MO,2021-12-21,16703,270,54084,52.0,58.0,32.1
1032144,Gasconade County,MO,2021-12-21,2503,86,7259,49.4,54.1,31.8
1032145,Gentry County,MO,2021-12-21,1640,28,2707,41.2,46.4,34.4
1032146,Greene County,MO,2021-12-21,47541,843,136892,46.7,53.4,34.0
1032147,Grundy County,MO,2021-12-21,1857,57,3293,33.4,38.4,33.4
1032148,Harrison County,MO,2021-12-21,1439,21,2683,32.1,38.1,33.6
1032149,Henry County,MO,2021-12-21,3896,66,9473,43.4,49.9,34.4
1032150,Hickory County,MO,2021-12-21,1315,45,3513,36.8,42.0,41.1
1032151,Holt County,MO,2021-12-21,775,23,1743,39.6,45.2,34.4
1032152,Howard County,MO,2021-12-21,1608,19,4150,41.5,47.3,35.6
1032153,Howell County,MO,2021-12-21,6468,174,12633,31.5,36.7,31.5
1032154,Iron County,MO,2021-12-21,1579,29,3727,36.8,41.6,27.4
1032155,Jackson County,MO,2021-12-21,137410,1848,373535,53.1,64.8,30.2
1032156,Jasper County,MO,2021-12-21,24420,448,54516,44.9,51.8,25.9
1032157,Jefferson County,MO,2021-12-21,37712,450,94436,42.0,48.6,32.6
1032158,Johnson County,MO,2021-12-21,8378,113,20839,38.5,47.7,26.7
1032159,Knox County,MO,2021-12-21,707,8,1507,38.1,41.8,40.5
1032160,Laclede County,MO,2021-12-21,5895,152,12485,34.9,40.2,24.4
1032161,Lafayette County,MO,2021-12-21,5515,91,14255,43.6,49.7,33.0
1032162,Lawrence County,MO,2021-12-21,5668,138,13838,36.1,41.2,27.0
1032163,Lewis County,MO,2021-12-21,1957,30,3186,32.6,40.2,29.7
1032164,Lincoln County,MO,2021-12-21,10955,97,21871,37.1,41.9,30.3
1032165,Linn County,MO,2021-12-21,1978,58,5205,43.7,50.9,29.3
1032166,Livingston County,MO,2021-12-21,2764,80,6339,41.6,46.6,34.2
1032167,Macon County,MO,2021-12-21,2592,36,5758,38.1,42.3,35.7
1032168,Madison County,MO,2021-12-21,2600,40,4456,36.9,42.4,30.9
1032169,Maries County,MO,2021-12-21,1151,22,3156,36.3,40.5,31.1
1032170,Marion County,MO,2021-12-21,5966,100,11375,39.9,44.6,34.2
1032171,McDonald County,MO,2021-12-21,3923,60,6952,30.4,38.7,19.3
1032172,Mercer County,MO,2021-12-21,520,9,1201,33.2,39.1,34.4
1032173,Miller County,MO,2021-12-21,4472,101,8053,31.4,35.7,30.2
1032174,Mississippi County,MO,2021-12-21,2468,49,5446,41.3,46.5,28.0
1032175,Moniteau County,MO,2021-12-21,2913,46,5540,34.3,38.2,33.2
1032176,Monroe County,MO,2021-12-21,1578,34,3641,42.1,48.2,33.5
1032177,Montgomery County,MO,2021-12-21,1738,34,5387,46.6,52.4,27.7
1032178,Morgan County,MO,2021-12-21,2993,75,7329,35.5,40.6,29.0
1032179,New Madrid County,MO,2021-12-21,3507,71,5417,31.7,36.4,30.0
1032180,Newton County,MO,2021-12-21,8469,168,14238,24.4,28.4,39.2
1032181,Nodaway County,MO,2021-12-21,3988,39,10195,46.1,51.2,34.7
1032182,Oregon County,MO,2021-12-21,1527,27,3119,29.6,34.8,29.0
1032183,Osage County,MO,2021-12-21,2418,36,5181,38.1,42.0,35.5
1032184,Ozark County,MO,2021-12-21,1316,44,2738,29.8,36.7,30.5
1032185,Pemiscot County,MO,2021-12-21,2156,59,4604,29.1,37.3,13.1
1032186,Perry County,MO,2021-12-21,3612,40,7242,37.8,42.2,31.1
1032187,Pettis County,MO,2021-12-21,8267,128,17050,40.3,46.4,29.5
1032188,Phelps County,MO,2021-12-21,7233,198,18462,41.4,47.6,31.4
1032189,Pike County,MO,2021-12-21,3121,53,6566,35.9,40.6,28.1
1032190,Platte County,MO,2021-12-21,7052,74,55572,53.2,62.4,37.3
1032191,Polk County,MO,2021-12-21,5707,81,11969,37.2,42.6,32.0
1032192,Pulaski County,MO,2021-12-21,5805,98,30080,57.2,68.0,8.6
1032193,Putnam County,MO,2021-12-21,755,19,1496,31.9,36.8,42.6
1032194,Ralls County,MO,2021-12-21,1814,19,2792,27.1,30.2,49.4
1032195,Randolph County,MO,2021-12-21,4172,82,8819,35.6,42.1,29.1
1032196,Ray County,MO,2021-12-21,3570,64,8746,38.0,42.6,35.3
1032197,Reynolds County,MO,2021-12-21,824,13,1573,25.1,29.3,35.7
1032198,Ripley County,MO,2021-12-21,2127,50,3658,27.5,32.8,27.1
1032199,Saline County,MO,2021-12-21,4577,85,10101,44.4,50.1,28.6
1032200,Schuyler County,MO,2021-12-21,524,22,1260,27.0,30.4,45.3
1032201,Scotland County,MO,2021-12-21,496,16,1222,24.9,29.1,39.2
1032202,Scott County,MO,2021-12-21,7917,133,15910,41.6,47.3,22.4
1032203,Shannon County,MO,2021-12-21,1169,29,2382,29.2,31.7,34.1
1032204,Shelby County,MO,2021-12-21,1095,13,2674,45.1,49.4,36.6
1032205,St. Charles County,MO,2021-12-21,63447,737,233829,58.2,66.0,34.2
1032206,St. Clair County,MO,2021-12-21,1392,27,3088,32.9,37.6,36.6
1032207,St. Francois County,MO,2021-12-21,13391,222,27784,41.3,47.2,28.0
1032208,St. Louis County,MO,2021-12-21,138631,2581,597207,60.1,70.6,36.0
1032209,Ste. Genevieve County,MO,2021-12-21,2679,34,7723,43.2,47.4,35.2
1032210,Stoddard County,MO,2021-12-21,4771,110,10993,37.9,43.2,25.7
1032211,Stone County,MO,2021-12-21,4337,100,11570,36.2,41.1,38.3
1032212,Sullivan County,MO,2021-12-21,1335,17,2483,40.8,47.1,30.4
1032213,Taney County,MO,2021-12-21,9781,175,21633,38.7,45.4,26.9
1032214,Texas County,MO,2021-12-21,3463,70,7875,31.0,35.1,27.4
1032215,Vernon County,MO,2021-12-21,3469,86,6863,33.4,37.8,31.5
1032216,Warren County,MO,2021-12-21,5802,75,14219,39.9,44.4,33.3
1032217,Washington County,MO,2021-12-21,4386,100,7382,29.9,35.3,25.5
1032218,Wayne County,MO,2021-12-21,1808,37,4432,34.4,40.1,23.6
1032219,Webster County,MO,2021-12-21,6359,117,16080,40.6,46.1,25.2
1032220,Worth County,MO,2021-12-21,311,2,773,38.4,45.5,35.8
1032221,Wright County,MO,2021-12-21,2848,66,6274,34.3,39.8,28.1
1032222,Adams County,MS,2021-12-21,4832,125,15515,50.5,59.5,26.5
1032223,Alcorn County,MS,2021-12-21,6139,110,13490,36.5,42.1,30.7
1032224,Amite County,MS,2021-12-21,2129,58,4589,37.3,42.5,25.0
1032225,Attala County,MS,2021-12-21,3454,90,9125,50.2,57.5,22.6
1032226,Benton County,MS,2021-12-21,1566,40,3947,47.8,55.1,24.2
1032227,Bolivar County,MS,2021-12-21,6550,153,16843,55.0,62.9,23.6
1032228,Calhoun County,MS,2021-12-21,2943,51,5943,41.4,47.8,21.0
1032229,Carroll County,MS,2021-12-21,1793,41,3844,38.6,43.4,22.8
1032230,Chickasaw County,MS,2021-12-21,3347,71,7781,45.5,51.7,22.9
1032231,Choctaw County,MS,2021-12-21,1393,27,2790,34.0,39.0,22.6
1032232,Claiborne County,MS,2021-12-21,1353,40,4568,50.8,58.8,26.5
1032233,Clarke County,MS,2021-12-21,3035,96,8410,54.1,61.8,19.8
1032234,Clay County,MS,2021-12-21,3203,78,8319,43.1,48.8,23.5
1032235,Coahoma County,MS,2021-12-21,4359,113,10536,47.6,54.5,24.1
1032236,Copiah County,MS,2021-12-21,4688,95,14077,50.2,57.2,24.4
1032237,Covington County,MS,2021-12-21,4408,96,8811,47.3,54.4,23.2
1032238,DeSoto County,MS,2021-12-21,34111,440,92162,49.8,58.8,22.1
1032239,Forrest County,MS,2021-12-21,14010,262,29404,39.3,45.7,23.9
1032240,Franklin County,MS,2021-12-21,1285,32,3463,44.9,51.0,25.0
1032241,George County,MS,2021-12-21,5127,80,9330,38.1,43.8,18.6
1032242,Greene County,MS,2021-12-21,2260,50,4798,35.3,39.3,15.6
1032243,Grenada County,MS,2021-12-21,3867,111,10242,49.3,55.7,23.9
1032244,Hancock County,MS,2021-12-21,7905,132,18667,39.2,46.2,24.4
1032245,Harrison County,MS,2021-12-21,35323,565,106655,51.3,60.8,20.7
1032246,Hinds County,MS,2021-12-21,33488,651,125354,54.1,61.3,27.7
1032247,Holmes County,MS,2021-12-21,2762,89,9237,54.3,61.4,25.5
1032248,Humphreys County,MS,2021-12-21,1346,39,4365,54.1,63.6,21.2
1032249,Issaquena County,MS,2021-12-21,195,7,459,34.6,39.0,21.1
1032250,Itawamba County,MS,2021-12-21,5034,108,7690,32.9,36.9,26.0
1032251,Jackson County,MS,2021-12-21,25102,393,62639,43.6,50.7,23.3
1032252,Jasper County,MS,2021-12-21,3430,66,7643,46.7,53.7,24.0
1032253,Jefferson County,MS,2021-12-21,979,34,4539,64.9,75.4,27.1
1032254,Jefferson Davis County,MS,2021-12-21,1764,43,4619,41.5,46.9,25.0
1032255,Jones County,MS,2021-12-21,14295,248,27435,40.3,46.5,23.4
1032256,Kemper County,MS,2021-12-21,1464,41,4051,41.6,47.5,24.5
1032257,Lafayette County,MS,2021-12-21,9040,143,28175,52.2,57.5,28.8
1032258,Lamar County,MS,2021-12-21,10845,140,35332,55.8,62.8,25.2
1032259,Lauderdale County,MS,2021-12-21,12462,323,35338,47.7,55.2,22.1
1032260,Lawrence County,MS,2021-12-21,2243,43,6521,51.8,59.5,26.9
1032261,Leake County,MS,2021-12-21,4172,92,10183,44.7,51.8,22.6
1032262,Lee County,MS,2021-12-21,17031,248,35040,41.0,46.2,27.1
1032263,Leflore County,MS,2021-12-21,4858,144,16326,57.9,66.2,24.2
1032264,Lincoln County,MS,2021-12-21,5612,136,12391,36.3,42.2,22.3
1032265,Lowndes County,MS,2021-12-21,11537,197,28169,48.1,54.8,25.4
1032266,Madison County,MS,2021-12-21,15303,283,63884,60.1,67.1,29.2
1032267,Marion County,MS,2021-12-21,4380,113,10594,43.1,49.1,24.3
1032268,Marshall County,MS,2021-12-21,6911,144,17648,50.0,59.1,21.8
1032269,Monroe County,MS,2021-12-21,7289,181,16798,47.7,53.3,26.1
1032270,Montgomery County,MS,2021-12-21,1860,57,5129,52.5,58.2,23.7
1032271,Neshoba County,MS,2021-12-21,6806,210,11055,38.0,45.4,24.2
1032272,Newton County,MS,2021-12-21,3994,83,10422,49.6,57.5,23.3
1032273,Noxubee County,MS,2021-12-21,1906,44,5447,52.3,57.7,30.0
1032274,Oktibbeha County,MS,2021-12-21,7312,140,24176,48.8,54.5,25.6
1032275,Panola County,MS,2021-12-21,6917,138,15146,44.3,50.6,23.8
1032276,Pearl River County,MS,2021-12-21,9842,244,24728,44.5,53.2,22.8
1032277,Perry County,MS,2021-12-21,2168,56,4185,35.0,40.2,22.3
1032278,Pike County,MS,2021-12-21,6010,158,18336,46.7,54.4,25.1
1032279,Pontotoc County,MS,2021-12-21,7308,110,12650,39.3,44.4,26.3
1032280,Prentiss County,MS,2021-12-21,5269,86,10153,40.4,45.5,25.1
1032281,Quitman County,MS,2021-12-21,1090,28,3362,49.5,57.3,22.6
1032282,Rankin County,MS,2021-12-21,23030,408,75559,48.7,54.3,25.9
1032283,Scott County,MS,2021-12-21,4850,99,13177,46.9,53.7,24.3
1032284,Sharkey County,MS,2021-12-21,657,21,2214,51.2,58.4,20.6
1032285,Simpson County,MS,2021-12-21,4650,117,11215,42.1,48.7,25.4
1032286,Smith County,MS,2021-12-21,2737,52,5070,31.9,37.0,23.0
1032287,Stone County,MS,2021-12-21,3689,66,7883,43.0,50.1,25.5
1032288,Sunflower County,MS,2021-12-21,4391,107,12446,49.6,56.2,23.7
1032289,Tallahatchie County,MS,2021-12-21,2348,53,5393,39.1,44.7,22.3
1032290,Tate County,MS,2021-12-21,4853,120,11854,41.9,47.8,22.9
1032291,Tippah County,MS,2021-12-21,5071,85,8693,39.5,45.6,25.5
1032292,Tishomingo County,MS,2021-12-21,4035,96,7118,36.7,42.7,28.8
1032293,Tunica County,MS,2021-12-21,1684,39,4557,47.3,54.6,23.0
1032294,Union County,MS,2021-12-21,6631,99,10745,37.3,41.7,25.9
1032295,Walthall County,MS,2021-12-21,2238,66,5476,38.3,44.1,25.2
1032296,Warren County,MS,2021-12-21,6996,180,24575,54.2,61.3,26.6
1032297,Washington County,MS,2021-12-21,7610,170,20397,46.5,54.2,22.9
1032298,Wayne County,MS,2021-12-21,4458,72,7346,36.4,42.1,21.6
1032299,Webster County,MS,2021-12-21,2095,49,4424,45.7,50.9,25.2
1032300,Wilkinson County,MS,2021-12-21,1076,39,5250,60.8,70.4,27.5
1032301,Winston County,MS,2021-12-21,3220,92,8126,45.3,51.1,24.6
1032302,Yalobusha County,MS,2021-12-21,2512,47,7514,62.1,69.9,25.7
1032303,Yazoo County,MS,2021-12-21,4694,94,13606,45.8,51.7,22.3
1032304,Beaverhead County,MT,2021-12-21,1595,23,4929,52.1,55.9,39.6
1032305,Big Horn County,MT,2021-12-21,3453,84,10882,81.7,95.0,25.3
1032306,Blaine County,MT,2021-12-21,1443,28,5265,78.8,90.8,33.9
1032307,Broadwater County,MT,2021-12-21,1005,17,1962,31.5,38.5,37.9
1032308,Carbon County,MT,2021-12-21,1594,24,4904,45.7,49.9,43.3
1032309,Carter County,MT,2021-12-21,208,5,367,29.3,32.1,37.3
1032310,Cascade County,MT,2021-12-21,17006,281,41413,50.9,57.6,30.3
1032311,Chouteau County,MT,2021-12-21,788,9,1715,30.4,33.8,60.1
1032312,Custer County,MT,2021-12-21,2422,41,4762,41.8,46.5,38.2
1032313,Daniels County,MT,2021-12-21,312,9,680,40.2,43.4,40.9
1032314,Dawson County,MT,2021-12-21,1852,50,3121,36.2,39.4,38.7
1032315,Deer Lodge County,MT,2021-12-21,1679,28,5085,55.6,60.0,48.8
1032316,Fallon County,MT,2021-12-21,556,10,915,32.2,35.4,39.5
1032317,Fergus County,MT,2021-12-21,1879,51,4969,45.0,49.1,41.7
1032318,Flathead County,MT,2021-12-21,21237,225,41519,40.0,46.3,38.9
1032319,Gallatin County,MT,2021-12-21,22816,103,64432,56.3,66.4,37.4
1032320,Garfield County,MT,2021-12-21,162,3,231,18.4,21.1,27.7
